index,body
198,"['کار', 'تولید', 'محتوا', 'استند', 'ایپد', '۱۱', 'اینچ', 'قرار', 'بد', '،', 'گیره', 'نگهدارنده', 'کیفیت', 'سختی', 'ایپد', '۱۱', 'اینچ', 'میگیره', '،', 'ارتفاع', 'وجه', '۱۷۰', 'کمتر', '۱۶۰', '.', 'اصلا', 'توصیه', 'نمیکنم', '،', 'استفاده', 'موقت', 'مناسبه']"
199,"['مشخصات', 'استند', '۱/۷', 'اعلام', 'سفارش', 'داد#ده', '،', '۱/۲', 'متری', 'تحویل', '!', 'مشکل', 'کجاست']"
200,['کیفیت']
201,"['قیمت', 'خوبه']"
202,"['بالا', 'گلس', 'شکست#شکن', 'کیفیت', 'اصلا', 'پیشنهاد', 'نمیکنم']"
203,"['گلس', 'جنس', 'داره', 'جعبه', 'نوشته', 'سده', 'تو', 'جعبه', 'باشه', 'وکیوم', 'جعبه', 'مهم', 'اون', 'پدی', 'گرفتن', 'خاک', 'سکرین', '#هست', 'نسب', 'برداشته', 'قیمت', 'نداره', 'وجود', 'واجبه', '!']"
204,"['شکست#شکن', 'اون', 'انگشت', '!', 'بسته', 'محصول', 'وکیومی', 'داشت#دار', '.']"
205,"['کیفیت', 'نداره', '،', 'دستم', 'حالت', 'آکبند', 'خارج', 'وسایلای', 'داخل', 'برداشته', '.', 'درنتیجه', 'مرجوع']"
206,"['کلا', 'خورد#خور']"
207,"['اصلا', '.', 'قیمت', 'گرون', 'فیس', 'زشت', 'اصلا', 'محافظت', 'نمیکنه', 'تبلت']"
208,"['حتما', 'پیشنهاد', 'میشه', 'قبلا', 'ازین', 'مدل', 'داشت#دار', 'راضیم']"
209,"['بخاطر', 'سرعت', 'نوشتن', '۱۲۰', 'مگ', 'ثانیه', 'رم', 'خرید#خر', 'جعبه', 'نوشته', '۷۰', 'مگ', 'جستجو', 'متوجه', 'شد#شو', 'فروشنده', 'ازین', 'فروش', 'استفاده']"
210,"['واقعا', 'کیفیت', 'جالب', 'نداره', 'هنگامی', 'میز', 'جلوتون', 'قرار', 'میدین', 'لیز', 'میخوره']"
211,"['سلام', 'محصول', 'خرید#خر', 'جنس', 'شکننده', 'داره', 'ماه', 'ترک', 'خورد#خور', 'خرید', 'محصول', 'دوستان', 'پیشنهاد', 'نمیکنم']"
212,"['ساده', 'زیبا']"
213,"['توجه', 'قیمت', 'خوبه', 'میتونست', 'باشه']"
214,"['لطفا', 'مینویسید', 'ارسال', '…سایز', '۱۳', 'ایجچ', 'نوشت#نویس', '۱۷', 'میفرستید', 'ممنون', 'دیجی', 'کالا', 'بابت', 'مرجوع', 'موقع', '.']"
215,"['قیمت', 'خرید#خر', 'می\u200cارزه', 'جنس', 'قبوله']"
216,"['کیف', 'داره', 'مداد', 'نداره']"
217,"['کیفیت', 'مرجوع']"
218,"['افتضاحه', 'واقعا', 'حیف', 'پول', 'واسه', 'داد#ده']"
219,"['نظر', 'بی\u200cکیفیت', 'کاوری', 'می\u200cتونید', 'تبلت', 'خرید#خر', 'همینه', '.', 'یکم', 'صبر', 'یه', 'محصول', 'وقت', 'براش', '.', 'بعد', 'براش', 'لوازم', 'میاد', '.']"
220,"['اصلا', 'شیشه', 'یه', 'برچسب', 'ساده', 'بازار', '۱۵۰۰۰', 'تومن', 'قیمتشه', 'دیجی', 'کالا', 'بعید']"
221,"['واقعا', 'بد', 'خرید#خر']"
222,['خوبه']
223,"['پول', 'داد#ده', 'رم', 'بهتر', 'میتونستم', 'خرید#خر', 'تازه', 'تخفیف', 'خورد#خور', 'تخفیف', 'وجه', 'خرید#خر', 'واقعا', 'ضرر', 'میکنید', 'بسته', 'بند', 'برا', 'رم', 'فیکه', 'برچسب', 'عوض']"
224,"['پشتیبان', 'افتضاحه', 'خرید#خر']"
225,"['گلس', 'حد', 'ضعیف', 'مقاومت', 'پایین', 'آرامی', 'بسته', 'کشیدمش', 'ناحیه', 'شکست', 'استفاده']"
226,"['حالت', 'استند', 'زاویه', 'مختلف', 'قرار', 'نمیگیره', 'زاویه', 'داره']"
227,"['قیمت', 'بنظرم', 'بالاست']"
228,"['محافظ', 'صفحه', 'نمایش', 'توسط', 'موتور', 'بسته', 'درست', 'یه', 'کش', 'طلق', 'محافظ', 'جلو', 'موتور', 'بست#بند', 'ارسال', '.', 'پاک', 'مقوایی', 'محافظ', '،', 'معلوم', 'کج', 'اثر', 'محافظ', 'صفحه', 'نمایش', 'مونده', '.', 'بسته', 'شکل', 'میتونست', 'برندی', 'دل', 'میخواست', 'اون', 'قرار', 'داد#ده', '،', 'بارکد', 'پلمپ', '.', 'صورت', 'سایت', 'بوف', 'مراجعه', 'کرد#کن', 'اجناس', 'تقلب', 'شکل', '.', 'جالبه', 'عکس', 'گذاشته', 'کالا', 'برندهای', 'دیگه', 'برداشته', '.', 'محافظ', 'بقدری', 'کیفیت', 'دستفروش', 'خریدین', '.', 'امیدوار', 'انتخاب', 'بررسی', 'فروشنده', 'دقت', 'انجام', 'بشه', '.']"
229,"['پسرمم', 'خوش', 'اومد']"
230,"['خوبه', 'ورنگ', 'شفاف', 'روشن', 'داره', 'روز', 'فرق', 'کرد#کن', 'اگه', 'شفاف', 'بمونه', 'عالیه']"
231,"['رنگ', 'کیفیت', 'داره', 'زیباست', '.']"
232,"['پیشنهاد', 'میکنم']"
233,"['دوربین', 'حرفه\u200cای', 'عالیه']"
234,"['۶۴', 'گیگ', 'قیمت']"
235,"['سپاس', 'همگی']"
236,['قیمت']
237,"['اذیت', 'میکنید', 'یه', 'رنگ', 'دیگه', 'سفارش', 'داد#ده', 'یه', 'رنگ', 'دیگه', 'میفرستین', 'خرید#خر']"
238,['کاربرد']
239,"['تصویر', 'اصلا', 'بددرد', 'نمیخوره', 'زمان', 'ارسال', 'طولانی']"
240,"['مرجوع', '\u200cکردم', '،', 'کناره', 'قاب', 'تبلت', 'جدا', 'وایمیستاد']"
241,"['مواد', 'اولیه', 'چندان', 'مطلوب']"
242,"['قسمت', 'حاشیه', 'کنار', 'مخصوص', 'دکمه', 'ولو', 'له', 'شدگی', 'مرجوع']"
243,"['چندان', 'کیفیت', 'زیبا']"
244,"['اصلا', 'نچسبید', 'فوق\u200cالعاده', 'کیفیت', '.', 'جعبه', 'کثیف', '،', 'مرجوع']"
245,"['برام', 'ارسال', 'کنسول', 'کلا', 'باگ', 'میداد', 'انگار', 'هنگ']"
246,"['هزینه', 'آیپد', 'پرو', '۱۱', 'اینچ', 'گرفت#گیر', 'صفحه', '۱۲۰', 'هرتز', '،', 'حافظه', '۱۲۸', 'گیگ', '،', '۴', 'اسپیکر']"
247,"['تبلت', 'کارآمد']"
248,"['خراب', 'بالا', 'پانزده', 'گیگ', 'فایلی', 'نمیشود', '.']"
249,"['۱۶', 'گیگ', 'اطلاعات', 'میشه', 'تو', 'ذخیره', '۱۶', 'گیگ', 'فایلها', 'یجوری', 'ذخیره', 'میکنه', 'نمیشه', 'فایل', 'کپی', 'بصورت', 'نمایش', 'ذخیره', 'میکنه', '.', 'خوشبختانه', 'محصول', 'دیجیکالا', 'خریدار', 'بابت', 'مشتری', 'مداریشون', 'خیال', 'راحته', 'راحت', 'مرجوع', '.']"
250,"['سرعت', '۵۰۰', 'کیلوبایت', '-فقط', '۱۲', 'گیگ\u200c', 'کارد', 'بعد', 'چی', 'فایل', 'ریخت#ریز', 'کار', 'کرد#کن', 'ضربه', 'بدی', 'واسه', 'دانلود', '۱۰۰', 'گیگ-', 'گوش', 'خاموش', 'روشن', 'کرد#کن', 'فرمت', 'میکردی']"
251,"['تاچ', 'تبلت', 'TFT', '#هست', 'خسته', 'میکنه', '.', '۸', '۱۰', 'میلیون', 'پول', 'خرج', 'تبلت', 'تاچ', 'آمولد', 'سوپر', 'آمولد', 'گرفت#گیر']"
252,"['خوبه', 'برا', 'مادر', 'گرفت#گیر', 'راضیه']"
253,"['خوبه', 'برا', 'مادر', 'گرفت#گیر', 'راضیه']"
254,"['تاچ', 'تبلت', 'TFT', '#هست', 'خسته', 'میکنه', '.', '۸', '۱۰', 'میلیون', 'پول', 'خرج', 'تبلت', 'تاچ', 'آمولد', 'سوپر', 'آمولد', 'گرفت#گیر']"
255,"['آشغال', 'وبه', 'درد', 'نخوره', 'سایز', 'قلم', 'اصل', '،', 'دکمه', 'بغل', 'کارنمیکنه', 'اصلا', '،', 'نوک', 'مداد', 'میره', 'داخل', '،', 'کارمیکنه', 'درکل', 'اصلا', 'حیف', 'پول', 'رنگ', 'اشتباه', 'برامن', 'فرستادن', 'ومرجپع', 'میکنم']"
256,"['سلام', 'اصلا', 'اسپری', 'هوا', '،', 'اسپری', 'ابه', '،', 'اب', '!!']"
257,"['بازار', 'تقریبا', 'نصف', 'قیمت', 'خرید#خر', 'هرچند', 'له', 'شدگی', 'راضی', 'ام', '.']"
258,"['کیفیت', 'افتضاحه', 'اصلا', 'توصیه', 'نمیکنم']"
259,"['خرید#خر', 'راضی', '#هست']"
260,"['خرید#خر', 'حباب']"
261,[]
262,"['جنس', 'تبلت', 'نمیگیره', 'اصلا', 'کیف', 'روکشه', '.', 'مرجوع']"
263,"['اصلا', 'درد', 'نمیخوره', 'آهن', 'ربا', 'میخوان', 'بچسبوننش', 'صفحه', 'تبلت', 'تو', 'سر', 'میخوره', 'اصلا', 'وانمیسته', 'داخل']"
264,"['راضی', 'بود#باش', 'تصویر', 'رنگ', 'قرمز', 'سایت', 'دی', 'جی', 'کالا', 'ریسک', 'کالا', 'خرید#خر', 'دید#بین', 'قرمز', 'خوش', 'رنگ', '#هست', '.']"
265,"['کلا', 'ایران', 'چی', 'میاد', 'کیفیت', 'وبعد', 'کیفیت', 'پایین', 'میاد', '.', '.', 'کیف', 'نازکتره']"
266,"['اون', 'مد', 'داشت#دار', 'اون', 'دستم', 'اختلاف', '.', 'اونجا', 'گلس', 'تلق', 'نرمی', 'دستم', 'ارزش', 'خرید', 'نداره']"
267,"['بهتره', 'قیمت', 'پایین', 'رده', 'فرا', 'قرار', 'بگیره']"
268,"['اصلا', 'تبلت', 'داخل', 'نمیشه', 'در', 'بسته', 'نمیشه', '.']"
269,"['ب', 'درد', 'نمی\u200cخوره']"
270,"['ارزش', 'مرجوع', 'نداره']"
271,"['محافظ', 'شیشه', 'لنوو', 'اندازه', '🙁']"
272,"['سنگین', '،', 'نصب', 'وصل', 'کیبورد']"
273,"['نصب', 'راحت', 'راضی', 'بود#باش']"
274,[]
275,"['کوچیکتر', 'تبلت']"
276,"['بسته', 'راحت', 'کاز', 'نصب']"
277,"['نظر', 'کار', 'حافظه', 'adata', 'قطعا', 'انتخاب', 'خوبیه', '،', 'منتها', 'حافظه', 'فروشگاه', 'مردب', 'دیجی', 'کالا', 'سفارش', 'داد#ده', 'دستم', 'بسته', 'بند', 'اصلا', 'کارت', 'حافظه', 'داخل', '…', '،', 'مرجوع', '،', 'حواستون', 'باشه', 'اگه', 'خواست#خواه', 'سفارش', 'بدید', 'یه', 'فروشنده', 'دیگه', 'سفارشتون', 'ثبت', '،', 'ممنون', 'دیجی', 'کالا', 'بخاطر', 'اعتماد', 'مشتری']"
278,"['مموری', 'واسه', 'فرستاده', 'مارک', 'سامسونگ', 'کالا', 'لیبل', 'adata', 'خورد#خور', '!!!!!']"
279,"['کاور', 'خط', 'خش', 'نمیدونم', 'دست', '#هست', 'حیف', 'جنس', 'نرمی', 'داره', 'خط', 'خش', 'پشت', '#هست', 'شبیه', 'اینه', 'ی', 'تیز', 'کشید#کش']"
280,"['مشخصات', 'کالا', 'تحویل', 'دقیقا', 'مشخصات', 'مندرج', 'سایت', 'مطابقت', '.']"
281,"['میکردم', 'جنس', 'نرم', 'سیلیکون', 'باشه', 'خشک', 'سفت', '#هست']"
282,[]
283,"['خدمات', 'فروش']"
284,['کاربرد']
285,"['خرید#خر', 'پولتونو', 'ریخت#ریز', 'اشغال']"
286,"['لمس', 'تبلت', 'A۷', 'بد']"
287,"['برا', 'سفارشم', 'اشتباه', 'فرستادن', '.', 'نت', '۸', 'سعارش', 'داد#ده', 'نت', '۵', 'فرستادن']"
288,"['رنگ', 'ظاهر', 'دقیقا', 'شبیه', 'تصویر', '،', 'عکس', 'کاور', 'ثبت', 'شد#شو', '.', 'زمانیکه', 'تبلت', 'داخل', 'کاور', 'ژله', 'کیف', 'قرار', 'دید#بین', 'متوجه', 'شد#شو', 'قاب', 'ژله', 'کاور', 'مشک', 'رنگ\u200cکوچکتر', '#هست', '،', 'رنگ', 'تبلت', 'کیف', '#هست', '.', 'داد#ده', 'متأسفانه', 'بقدری', 'همکار', 'دیجی', 'کالا', 'دیر', 'پاسخ', 'مرجوع', 'منصرف', 'شد#شو']"
289,"['باطری', 'ارسال', 'یه', 'دیگه', '#هست', '،', 'فرق', 'داره', 'عکس', 'داخل', 'سایت']"
290,"['شارژ', 'زد#زن', 'فوری', 'دستگاه', 'خاموش', 'میشه']"
291,"['باطری', 'ضعیف']"
292,"['بازار', 'ارزونتره']"
293,"['وای', 'اصن', 'راضی', 'نیسم', 'واقعا', 'متاسفم', 'چجوری', 'گلوتون', 'پایین', 'میره', '.', 'اصن', 'کار', 'نمیکنه', 'یهو', 'هنگ', 'میکنه', 'گوش', 'چنتا', 'اهنگام', 'خراب', 'تند', 'افتادن', 'میخونن', 'اصن', 'راضی', 'نیسم']"
294,"['مموری', 'بسته', 'دراوردم', 'سوختی', 'یه', 'مشکل', 'مشابه', 'خرید', 'قبل', 'داشت#دار', 'وواقعا', 'توصیه', 'میکنم', 'قطعات', 'برق', 'الکترونیک', 'اصلا', 'خرید', 'کرد#کن']"
295,"['تشکر', 'خدمات']"
296,"['خرید#خر', 'ضرر', 'کرد#کن']"
297,"['گاه', 'تاخیر', 'زور', 'تکرار', 'کار', 'میکند', 'گاه', '!', 'نوک', 'لمس', 'پهن', '#هست', 'کاش', 'تیز']"
298,"['بجا', 'میتونید', 'سایتهای', 'معتبر', 'اکانت', 'قانون', 'بگیرین', '،', '،', '،', 'ارزونتر']"
299,"['کاور', 'کاربرد', 'قاب', 'سایز', '،', 'رنگ', 'قرمز', 'سایز', 'مشکل', '.']"
300,"['جنس', 'داره', '.', 'قیمت', 'خدا', 'مناسبه', '!']"
301,"['کثیف', 'کیفیت', 'داشت#دار']"
302,"['اندازه', 'کاملآ', 'matepad', 't۸', 'فیت', 'جنس', 'قبول', 'قیمت']"
303,"['همزمان', 'خرید', 'تبلت', 'گارد', 'سفارش', 'داد#ده', 'بشدت', 'متریال', 'افتضاح', 'اصلا', 'تصاویر', 'فروشنده', 'همخوان', 'داشت#دار', '،', 'قالب', 'بد', 'بنظر', 'رسید#رس', 'کالا', 'دست', 'باشه', 'خط', 'خش', '،', 'مرجوع', 'پول', 'دیجی', '،', 'فروشنده', 'احتیاط', 'خرید']"
304,['قبول']
305,"['دستمال', 'بزرگه', 'مایع', 'کیفیت', 'استفاده', 'شیشه', 'حساس', 'عینک', '،', 'ال\u200cسی\u200cدی', '.', 'بسته\u200cبند', '.']"
306,"['bad', 'tarin', 'chizi', 'k', 'didm']"
307,['شفاف']
308,"['کیفیت', 'بد', 'اصلا', 'تبلت', 'فیت', 'شد#شو', 'شارژر', 'اسپیکر', 'حوصله', 'مرجوع', 'داشت#دار']"
309,"['محصول', 'دریافتی', 'موارد', 'اعلام', 'همخوان']"
310,"['نوشته', '۱۳', 'اینچ', '،', 'واسه', '۱۱', 'اینچ', 'گرفت#گیر', 'باخت#باز', 'کوچیک\u200cبود', '!', 'جنس', 'افتضاح', '،', 'یه', 'کیف', 'پلاستیک', 'احتمالا', 'دفعه', 'استفاده', 'پاره', 'میشد', '،', 'زیپاشم', 'خراب', '،', 'مرجوع', 'خلاصه', 'بدردم', 'خورد#خور']"
311,"['خرید#خر', 'اصلا', 'تبلت', '۱۳', 'اینچ', '۷', 'ایچ', '#هست', 'خیلیییییییییییییی', 'داد#ده', 'خرید#خر', 'مرجوع']"
312,"['دوبین', 'لامپ', 'گرفت#گیر']"
313,"['روز', 'میکر', 'اس', 'دس', 'ایکس', 'کییوکسیا', 'داشت#دار', 'استفاده', 'سرعت', 'انتقال']"
314,"['مموری', 'سفارش', 'داد#ده', '،', 'بعداز', 'تست', 'سرعت', '،', 'سرعت', 'خواندن', '۳۶', 'سرعت', 'نوشتن', '۱۷', 'واسه', 'مرجوع']"
315,"['خرید', 'توصیه', 'میشود']"
316,"['فعلا', 'مشکل', '.']"
317,"['یه', 'هفته', 'ده', 'روز', 'انتظار', 'آخر', 'فیش', 'هاش', 'پاره', 'دست', 'میرسه']"
318,"['قسمت', 'دکمه', 'صدا', 'پاور', 'اونقدر', 'نازک', 'بد', 'فر', 'تیغ', 'جدا', 'ضد']"
319,"['اندازه', 'درگاه', 'دقیق', '،', 'جنس', 'کاور', '.']"
320,"['اصلا', 'شل', 'وله', 'ارزش', 'خرید', 'اصلا', 'نداره']"
321,"['گارد', 'قسمت', 'ولومش', 'نازک', 'چروکه', 'درکل', 'ب', 'قیمت', 'خوبه']"
322,"['بنظر', 'قیمت', 'خوبه']"
323,"['اصلا', 'توصیه', 'نمیکنم', 'سمت', 'نرید']"
324,"['اصلا', 'شل', 'وله', 'ارزش', 'خرید', 'اصلا', 'نداره']"
325,"['یه', 'هفته', 'ده', 'روز', 'انتظار', 'آخر', 'فیش', 'هاش', 'پاره', 'دست', 'میرسه']"
326,"['بنظر', 'قیمت', 'خوبه']"
327,"['گارد', 'قسمت', 'ولومش', 'نازک', 'چروکه', 'درکل', 'ب', 'قیمت', 'خوبه']"
328,"['قسمت', 'دکمه', 'صدا', 'پاور', 'اونقدر', 'نازک', 'بد', 'فر', 'تیغ', 'جدا', 'ضد']"
329,"['قالب', 'کج', 'مخصوصا', 'کناره', 'دکمه', 'کاور', 'ولو', 'ان', 'قسمت', 'کلا', 'قیچی', 'گفت#گو', 'کاور', 'دیگه', 'خرید#خر', 'لطفا', 'کالا', 'کیفیت', 'کنترل', 'تشکر']"
330,"['اندازه', 'درگاه', 'دقیق', '،', 'جنس', 'کاور', '.']"
331,"['اصلا', 'توصیه', 'نمیکنم', 'سمت', 'نرید']"
332,"['قالب', 'کج', 'مخصوصا', 'کناره', 'دکمه', 'کاور', 'ولو', 'ان', 'قسمت', 'کلا', 'قیچی', 'گفت#گو', 'کاور', 'دیگه', 'خرید#خر', 'لطفا', 'کالا', 'کیفیت', 'کنترل', 'تشکر']"
333,"['توصیه', 'کرد#کن']"
334,"['همون', 'قاب', '۴۰', 'تومنی', 'چاپ', 'کیفیت', 'زدن']"
335,['کیفیت']
336,"['دوست', 'عزیزی', 'میخوای', 'محصول', 'بخریه', 'گیفت', 'کارت', 'گوگل', 'پل', 'دیگه', 'تو', 'ایران', 'کاربرد', 'نداره', 'خرید#خر', 'سر', 'کلا', 'میره']"
337,"['یه', 'قاب', 'معمولیه', '.', 'جنس', 'دور', 'قاب', 'سیلیکونیه', '،', 'قسمت', 'شفاف', 'پشت', 'مشابه', 'قاب', 'ژله', 'ایه', '!', 'فک', 'نمیکنم', 'محافظت', 'ضربه', 'افتادن', 'تبلت', 'باشه', '…قلم', 'قاب', 'اصلا', 'شارژ', 'نمیشه', 'هی', 'قاب', 'بیارید', 'بتونید', 'قلم', 'شارژ', '…خلاصه', 'واقعا', 'قیمت', 'نمی\u200cارزه', '.', 'اگه', 'یطوری', 'طراح', 'میشد', 'قلم', 'شارژ', 'میشد', '،', 'یکم', 'میشد', 'تحمل', '!', ':', '|']"
338,"['پولتون', 'نریزین', 'پشتیبان', 'بد', 'کد', 'دیجیکالا', 'نفیرستن', 'را', 'گیم', 'فرستاد#فرست', 'پشتیبان', 'افتضاح', 'دارن']"
339,"['سلام', 'الان', 'خرید#خر', 'گوگل', 'پل', 'سخت', 'گیر', 'حتما', 'امریکا', 'باشه', 'واینکه', 'کد', 'فروشنده', 'خراب', 'ردریم', 'نمیشود', 'پشتیبان', 'پیام', 'داد#ده', 'گفتن', '!']"
340,"['سرعت', 'نوشتن', 'پایینه']"
341,"['مشکل', 'انداخت#انداز', 'تبلت', 'سامسونگ', 'A۷', 'داشت#دار', '.']"
342,"['سرفیس', 'قبل', 'و\u200cجدیدم', '۱۲۸', 'داشت#دار', 'و\u200cخیلی', 'وقت', 'بودجه', '۵۱۲', 'می\u200c\u200cخاستم', 'خرید#خر', 'بلک', 'فرایدی', 'تخفیف', 'خرید#خر', 'کاربرد', 'راضی', 'ام', '.']"
343,[]
344,"['مشلبه', 'عکس', '،', 'کیفیت']"
345,['قیمت']
346,"['کیفیت', 'رنگ', 'طلایی', 'تبلت', 'مشک', 'میاد', 'قیمت', 'بالاست']"
347,"['جنس', 'تلقی', '.']"
348,"['نازکه', 'بطوریکه', 'اصلا', 'نمیشه', 'محافظه', 'میباطست', 'یه', 'محافظ', 'خوده', 'بخرین']"
349,"['کیفیت', 'خوبه']"
350,"['راضی', '#هست']"
351,"['کیفیت', 'ارزان', 'خرید#خر']"
352,"['کنتراست', 'پایین', 'مهم', 'سختی', 'پاک', 'مطالب', 'قبله', 'نیازمنده', 'بار', 'بار', 'فشار', 'دکمه', 'اخر', 'اول', 'صفحه', 'تمیز', 'نمیشه', 'نهایتا', 'عنوان', 'موس', 'پد', 'استفاده', 'میشه']"
353,"['تو', 'خرید', 'شک', 'کرد#کن']"
354,"['سال', '#هست', 'دیجی', 'کالا', 'خرید', 'میکنم', 'راضی', 'بود#باش', 'امیدوار', 'همینطور', 'پویا', 'موفق', 'باشین']"
355,"['کیف', 'زیبا', 'کیفیت', '،', 'ایپد', 'پرو', '۲۰۲۱', 'خریدار', '،', 'دقیق', 'تراش', 'خورد#خور', 'اندازه', 'دقیق', '…', '.', 'درب', 'کیف', 'خاصیت', 'آهنربا', 'داره', 'زمان', 'بسته', 'میشه', 'اتوماتیک', 'صفحه', 'نمایش', 'خاموش', 'میشه', 'زمان', 'ک', 'درب', 'میشه', 'صفحه', 'نمایش', 'اتو', 'روشن', 'میشه', 'کاربردیه', '،', 'داخل', 'تنظیمات', 'آیپد', 'گزینه', 'داره', 'خاموش', 'حالت', 'مغناطیس', '.', 'درب', 'رو', 'کیف', 'صورت', 'مثلث', 'میشه', 'میتونه', 'صورت', 'استند', 'آیپدتون', 'باشه', 'زاویه', 'مختلف', 'جالبه', '.', 'مشکلات', ':', 'مشکل', 'ک', 'ب', 'نظر', 'کیف', 'داره', 'اینه', 'آهنربا', 'کیف', 'مقدار', 'ضعیفه', 'ب', 'نظر', '،', 'میتونست', 'قوی', 'باشه', 'ب', 'چشم', 'نمیاد', 'آنچنان', '،', 'زمان', 'ک', 'درب', 'کیفو', 'میکنین', 'میزنین', 'آهنربا', 'نداره', 'دست', 'آیپد', 'نگه', 'دارین', 'رهاش', 'کنین', '…', 'کیفیت', 'مواد', 'کیف', ':', 'قسمت', 'بیرونی', 'کیف', 'چرم', 'مصنوع', '،', 'قسمت', 'داخل', 'کیف', '(', 'داخل', 'درب', 'کیف', ')', 'جنس', 'مخمل', 'نرمه', '…', '.', 'قسمت', 'ک', 'تبلت', 'داخل', 'قرار', 'میگیره', 'جنس', 'نرم', 'داره', 'ک\u200cخاصیت', 'ضربه', 'داره', '،', 'قسمت', 'شفاف', 'شبیه', 'شیشه', 'سخت', 'هستش', '…', '.', 'بسته', 'فروشنده', 'راضی', 'بود#باش', 'کالا', 'دستم', 'پلمپ', 'خریدار', 'خوشایند', '…', 'نکته', 'خریدار', ':', 'زمان', 'کیف', 'دریافت', 'میکنین', 'ممکنه', 'قسمت', 'شیشه', 'کیف', 'متوجه', 'کدر', 'خطو', 'خش', 'بشین', 'اصن', 'نگران', 'بود#باش', '،', 'نیلکین', 'شیشه', 'کیف', 'ین', 'داخل', 'خارج', 'پلاستیک', 'نرم', 'خش', 'پذیر', 'چسبونده', 'شیشه', 'پشت', 'محافظت', 'بشه', 'زمان', 'حمل', 'نقل', 'خطو', 'خش', 'افتاد#افت', 'پلاستیک', 'بیوفته', '،', 'خریدار', 'محض', 'خرید', 'لایه', 'پلاستیک', 'جدا', 'کنه', 'شیشه', 'شفاف', '،', 'تمیز', 'خش', 'براش', 'بشه', 'لذت', 'ببره', '،', 'کیفیت', 'شیشه', 'پشت', 'بالاست', 'شفافه', '(', 'دوستان', 'قسمت', 'نظرات', 'گله', 'دقیقا', 'خاطر', 'ین', 'ایشون\u200c', 'متوجه', 'شد#شو', 'لایه', 'پلاستیک', 'شیشه', 'چسبیده', '…', '.', '(', 'پلاستیک', 'لواشک', '!!!', 'چسبونده', ')', ')', 'نهایت', 'یک', 'پیشنهاد', 'فروشنده', ':', 'بسته', 'کالا', 'حتما', 'ذکر', 'کنین', 'شیشه', 'کیف', 'پلاستیک', 'چسبیده', 'جدا', 'بشه', '،', 'پلاستیک', 'تمیز', 'چسبونده', 'ممکنه', 'خریدار', 'متوجه', 'نشه', 'کنه', 'جنس', 'دست', 'خش', 'خش', 'مرجوع', '.', 'امتیاز', 'محصول', 'کم\u200cمیدم', 'صرفا', 'ب', 'خاطر', 'پلمپ', 'نبودن', 'کالا', 'رضایت', 'شیوه', 'ارسال', 'فروشنده', '…', '.', '.', 'کیف', '۵', '،', 'نمره', '۴', 'میدم', '.']"
356,['کیفیت']
357,"['مشکل', 'فن']"
358,"['سلام', '،', 'سیستم', 'تاچ', 'موبایل', 'امتحان', '،', 'لپ', 'تاپ', 'تاچ', 'اصلا', 'پاسخگو', 'نمیشه', 'یه', 'کلمه', 'با', 'نوشت#نویس', 'رسم', 'موبایل', 'اونهم', 'توضیحات', 'ارائه', 'اصلا', 'کیفیت', 'منطبق', '.']"
359,"['کالا', 'کیفیت', 'تولید', 'نسبتا', 'بالا', '.', 'خلاف', 'کالا', 'مشابه', '،', 'برخورد', 'صفحه', 'صدا', 'تلق', 'تلق', 'ایجاد', 'نمیکند', '.', 'مه', '،', 'قیمت', 'کیفیت', 'قبولی', '.']"
360,"['درد', 'نمیخوره', 'نظر']"
361,"['یه', 'پول', 'بدید', 'یه', 'جنس', 'گرفت#گیر']"
362,"['کیفیت', 'جنس', 'مناسب', 'داشت#دار']"
363,"['واقعا', 'مذخرف', 'لبه', 'قاب', 'کج', 'لوگو', 'خودشونم', 'قاب', 'برعکس', 'زده', 'واقعا', 'خنده', 'داره', 'مقدار', 'بد']"
364,"['اینقدر', 'کیفیت', 'مرجوع', 'زدگی']"
365,"['یه', 'پول', 'بدید', 'یه', 'جنس', 'گرفت#گیر']"
366,"['کیفیت', 'جنس', 'مناسب', 'داشت#دار']"
367,"['واقعا', 'مذخرف', 'لبه', 'قاب', 'کج', 'لوگو', 'خودشونم', 'قاب', 'برعکس', 'زده', 'واقعا', 'خنده', 'داره', 'مقدار', 'بد']"
368,"['اینقدر', 'کیفیت', 'مرجوع', 'زدگی']"
369,['مالی']
370,"['قیمت', 'انتظار', 'جنس', 'بهتر', 'داشت#دار', '…', 'متأسفانه', 'کیفیت', 'مناسب', 'داشت#دار', '.']"
371,"['مینی', 'ایپد', '۱', 'داشت#دار', 'مدت', 'دنبال', 'کیف', 'میگ', 'هیجا', 'کرد#کن', 'دید#بین', 'دیجی', 'داره', 'رنگ', 'مشگی', 'گرفت#گیر', 'خرید#خر', 'راضیم']"
372,"['کارتونو', 'میندازه']"
373,"['خوبه', 'ونوشتن', 'با', 'حالت', 'نوک', 'برام', 'کارا', 'داشت#دار']"
374,"['پیشنهاد', 'شگفت', 'انگیز']"
375,"['بد', 'نیس', 'برا', 'اصل', 'نگیرین']"
376,"['متسفانه', 'مبکردم', 'مخصوص', 's', '۲۱', 'ultra', '#هست', 'قلم', 'note', '۲۰', 'ultra', 'قوی', '#هست']"
